Experiment,System,Region,SubjectID,Condition,Hemisphere,Effect_Size,Modality,Task
Experiment1,MD,LH_postParietal,195_KAN_parametric_18,S,L,0.310331,visual,passive
Experiment1,MD,LH_postParietal,196_KAN_parametric_19,S,L,0.236656,visual,passive
Experiment1,MD,LH_postParietal,197_KAN_RHnonlit_07,S,L,-0.322762,visual,passive
Experiment1,MD,LH_postParietal,198_KAN_RHnonlit_08,S,L,-0.650891,visual,passive
Experiment1,MD,LH_postParietal,199_KAN_parametric_20,S,L,-0.337978,visual,passive
Experiment1,MD,LH_postParietal,200_KAN_parametric_21,S,L,-0.09341,visual,passive
Experiment1,MD,LH_postParietal,201_KAN_RHnonlit_11,S,L,-0.711988,visual,passive
Experiment1,MD,LH_postParietal,202_KAN_evDB_20131204,S,L,-0.204175,visual,passive
Experiment1,MD,LH_postParietal,203_KAN_SpLoc_04,S,L,0.64043,visual,passive
Experiment1,MD,LH_postParietal,204_KAN_prodsemphon_06,S,L,-0.077373,visual,passive
Experiment1,MD,LH_postParietal,205_KAN_evDB_20131216,S,L,0.526014,visual,passive
Experiment1,MD,LH_postParietal,206_KAN_evDB_20131218a,S,L,0.927866,visual,passive
Experiment1,MD,LH_postParietal,207_KAN_evDB_20140113a,S,L,-0.101573,visual,passive
Experiment1,MD,LH_postParietal,208_KAN_EvDB_20150224a,S,L,-0.958801,visual,passive
Experiment1,MD,LH_postParietal,208_KAN_evDB_20140121a,S,L,-0.287772,visual,passive
Experiment1,MD,LH_postParietal,209_KAN_evDB_20140224,S,L,-0.116596,visual,passive
Experiment1,MD,LH_postParietal,210_KAN_EvDB_20150223d,S,L,-0.085673,visual,passive
Experiment1,MD,LH_postParietal,210_KAN_evDB_20140303a,S,L,-0.613739,visual,passive
Experiment1,MD,LH_postParietal,211_KAN_EvDB_20150217b,S,L,-0.429258,visual,passive
Experiment1,MD,LH_postParietal,211_KAN_evDB_20140303b,S,L,-0.94139,visual,passive
Experiment1,MD,LH_postParietal,212_KAN_evDB_20140303c,S,L,-0.820178,visual,passive
Experiment1,MD,LH_postParietal,213_KAN_evDB_20140310a,S,L,0.775621,visual,passive
Experiment1,MD,LH_postParietal,214_KAN_evDB_20140310b,S,L,-0.276102,visual,passive
Experiment1,MD,LH_postParietal,215_KAN_evDB_20140724a,S,L,-0.682002,visual,passive
Experiment1,MD,LH_postParietal,216_KAN_SpLoc_05,S,L,0.010314,visual,passive
Experiment1,MD,LH_postParietal,217_KAN_evDB_20140724b,S,L,-0.77664,visual,passive
Experiment1,MD,LH_postParietal,218_KAN_evDB_20140807a,S,L,0.551019,visual,passive
Experiment1,MD,LH_postParietal,219_KAN_evDB_20140807b,S,L,0.983097,visual,passive
Experiment1,MD,LH_postParietal,220_KAN_prodsemphon_07,S,L,0.086358,visual,passive
Experiment1,MD,LH_postParietal,221_KAN_evDB_20140808,S,L,-0.049515,visual,passive
Experiment1,MD,LH_postParietal,222_KAN_prodsemphon_08,S,L,0.350991,visual,passive
Experiment1,MD,LH_postParietal,223_KAN_evDB_20140820a,S,L,0.46304,visual,passive
Experiment1,MD,LH_postParietal,224_KAN_prodsemphon_09,S,L,0.198499,visual,passive
Experiment1,MD,LH_postParietal,226_KAN_prodsemphon_10,S,L,-0.311765,visual,passive
Experiment1,MD,LH_postParietal,227_KAN_evDB_20141021b,S,L,-0.023066,visual,passive
Experiment1,MD,LH_postParietal,228_KAN_evDB_20141028,S,L,-0.044458,visual,passive
Experiment1,MD,LH_postParietal,229_KAN_SpLoc_06,S,L,0.200239,visual,passive
Experiment1,MD,LH_postParietal,231_KAN_prodsemphon_13,S,L,-0.166454,visual,passive
Experiment1,MD,LH_postParietal,232_KAN_prodsemphon_14,S,L,-0.742002,visual,passive
Experiment1,MD,LH_postParietal,233_KAN_evDB_20141020a,S,L,-0.05018,visual,passive
Experiment1,MD,LH_postParietal,234_KAN_prodsemphon_15,S,L,0.170077,visual,passive
Experiment1,MD,LH_postParietal,235_KAN_prodsemphon_16,S,L,-0.080643,visual,passive
Experiment1,MD,LH_postParietal,236_KAN_evDB_20141021c,S,L,-0.374576,visual,passive
Experiment1,MD,LH_postParietal,237_KAN_evDB_20141027a,S,L,-1.342491,visual,passive
Experiment1,MD,LH_postParietal,238_KAN_EvDB_20150504,S,L,0.601085,visual,passive
Experiment1,MD,LH_postParietal,238_KAN_evDB_20141027c,S,L,-0.400678,visual,passive
Experiment1,MD,LH_postParietal,239_KAN_evDB_20141027d,S,L,-0.210626,visual,passive
Experiment1,MD,LH_postParietal,239_KAN_evDB_20150129b,S,L,-0.524483,visual,passive
Experiment1,MD,LH_postParietal,240_KAN_evDB_20141103a,S,L,-1.804522,visual,passive
Experiment1,MD,LH_postParietal,241_KAN_evDB_20141103d,S,L,0.49646,visual,passive
Experiment1,MD,LH_postParietal,242_KAN_evDB_20141110a,S,L,-0.708751,visual,passive
Experiment1,MD,LH_postParietal,243_KAN_prodsemphon_18,S,L,-0.286434,visual,passive
Experiment1,MD,LH_postParietal,244_KAN_evDB_20141201a,S,L,-0.750923,visual,passive
Experiment1,MD,LH_postParietal,245_KAN_evDB_20141201b,S,L,0.112044,visual,passive
Experiment1,MD,LH_postParietal,246_KAN_evDB_20141201c,S,L,0.659082,visual,passive
Experiment1,MD,LH_postParietal,247_KAN_evDB_20141215b,S,L,-0.888532,visual,passive
Experiment1,MD,LH_postParietal,248_KAN_evDB_20150129a,S,L,0.036795,visual,passive
Experiment1,MD,LH_postParietal,249_KAN_EvDB_20150130,S,L,0.191394,visual,passive
Experiment1,MD,LH_postParietal,251_KAN_evDB_20150205b,S,L,-0.296541,visual,passive
Experiment1,MD,LH_postParietal,252_KAN_evDB_20150206,S,L,1.44818,visual,passive
Experiment1,MD,LH_postParietal,253_KAN_EvDB_20150211a,S,L,-0.15616,visual,passive
Experiment1,MD,LH_postParietal,254_KAN_EvDB_20150211c,S,L,0.603971,visual,passive
Experiment1,MD,LH_postParietal,255_KAN_EvDB_20150223a,S,L,-1.215007,visual,passive
Experiment1,MD,LH_postParietal,256_KAN_EvDB_20150223b,S,L,0.218654,visual,passive
Experiment1,MD,LH_postParietal,257_KAN_EvDB_20150223c,S,L,1.006517,visual,passive
Experiment1,MD,LH_postParietal,257_KAN_EvDB_20150310b,S,L,0.920136,visual,passive
Experiment1,MD,LH_postParietal,258_KAN_EvDB_20150224b,S,L,-0.063629,visual,passive
Experiment1,MD,LH_postParietal,259_KAN_EvDB_20150224c,S,L,0.656493,visual,passive
Experiment1,MD,LH_postParietal,261_KAN_EvDB_20150304a,S,L,0.166893,visual,passive
Experiment1,MD,LH_postParietal,261_KAN_EvDB_20150310a,S,L,0.022799,visual,passive
Experiment1,MD,LH_postParietal,262_KAN_evDB_20150304b,S,L,-0.174896,visual,passive
Experiment1,MD,LH_postParietal,263_KAN_evDB_20150306,S,L,0.212845,visual,passive
Experiment1,MD,LH_postParietal,264_KAN_EvDB_20150310c,S,L,0.440622,visual,passive
Experiment1,MD,LH_postParietal,265_KAN_EvDB_20150310d,S,L,-1.431485,visual,passive
Experiment1,MD,LH_postParietal,266_KAN_EvDB_20150311c,S,L,0.120115,visual,passive
Experiment1,MD,LH_postParietal,267_KAN_EvDB_20150316a,S,L,0.130395,visual,passive
Experiment1,MD,LH_postParietal,268_KAN_EvDB_20150317a,S,L,0.486274,visual,passive
Experiment1,MD,LH_postParietal,269_KAN_EvDB_20150317b,S,L,0.216856,visual,passive
Experiment1,MD,LH_postParietal,270_KAN_EvDB_20150317c,S,L,-0.256515,visual,passive
Experiment1,MD,LH_postParietal,271_KAN_EvDB_20150323a,S,L,-0.327676,visual,passive
Experiment1,MD,LH_postParietal,272_KAN_EvDB_20150323b,S,L,-0.952309,visual,passive
Experiment1,MD,LH_postParietal,273_KAN_EvDB_20150323c,S,L,0.042379,visual,passive
Experiment1,MD,LH_postParietal,274_KAN_EvDB_20150324a,S,L,-0.57619,visual,passive
Experiment1,MD,LH_postParietal,275_KAN_EvDB_20150324b,S,L,0.080526,visual,passive
Experiment1,MD,LH_postParietal,276_KAN_EvDB_20150325a,S,L,-1.356042,visual,passive
Experiment1,MD,LH_postParietal,278_KAN_EvDB_20150428a,S,L,-0.350155,visual,passive
Experiment1,MD,LH_postParietal,279_KAN_EvDB_20150429a,S,L,0.1779,visual,passive
Experiment1,MD,LH_postParietal,280_KAN_EvDB_20150429b,S,L,0.059714,visual,passive
Experiment1,MD,LH_postParietal,281_KAN_EvDB_20150429e,S,L,-0.073547,visual,passive
Experiment1,MD,LH_postParietal,282_KAN_EvDB_20150505a,S,L,-0.952801,visual,passive
Experiment1,MD,LH_postParietal,283_KAN_EvDB_20150505b,S,L,-1.12979,visual,passive
Experiment1,MD,LH_postParietal,284_KAN_EvDB_20150508,S,L,0.389292,visual,passive
Experiment1,MD,LH_midParietal,018_FED_20150817a_3T1,S,L,0.119722,visual,passive
Experiment1,MD,LH_midParietal,043_FED_20170630b_3T2,S,L,-0.229788,visual,passive
Experiment1,MD,LH_midParietal,045_FED_20160803a_3T1,S,L,-0.056865,visual,passive
Experiment1,MD,LH_midParietal,045_FED_20160817a_3T2,S,L,-0.148927,visual,passive
Experiment1,MD,LH_midParietal,127_FED_20160331a_3T1,S,L,-0.286584,visual,passive
Experiment1,MD,LH_midParietal,143_FED_20160222a_3T2,S,L,0.037592,visual,passive
Experiment1,MD,LH_midParietal,168_FED_20160107b_3T2,S,L,-1.104081,visual,passive
Experiment1,MD,LH_midParietal,175_FED_20160121a_3T2,S,L,0.306193,visual,passive
Experiment1,MD,LH_midParietal,179_FED_20160706b_3T1,S,L,-0.138762,visual,passive
Experiment1,MD,LH_midParietal,215_FED_20150615d_3T2,S,L,-1.08541,visual,passive
Experiment1,MD,LH_midParietal,215_FED_20150729a_3T1,S,L,-0.677534,visual,passive
Experiment1,MD,LH_midParietal,224_FED_20160823b_3T1,S,L,-0.181065,visual,passive
Experiment1,MD,LH_midParietal,249_FED_20160817b_3T1,S,L,1.166413,visual,passive
Experiment1,MD,LH_midParietal,249_FED_20170110a_3T2,S,L,-0.615246,visual,passive
Experiment1,MD,LH_midParietal,251_FED_20150828d_3T2,S,L,-0.026544,visual,passive
Experiment1,MD,LH_midParietal,262_FED_20160909a_3T2,S,L,-0.23468,visual,passive
Experiment1,MD,LH_midParietal,262_FED_20170118a_3T2,S,L,0.184047,visual,passive
Experiment1,MD,LH_midParietal,271_FED_20150908a_3T2,S,L,0.014477,visual,passive
Experiment1,MD,LH_midParietal,280_FED_20150811c_3T1,S,L,0.71814,visual,passive
Experiment1,MD,LH_midParietal,288_FED_20150613a_3T1,S,L,-0.297066,visual,passive
Experiment1,MD,LH_midParietal,288_FED_20170412b_3T2,S,L,-0.018842,visual,passive
Experiment1,MD,LH_midParietal,289_FED_20150613b_3T1,S,L,0.060938,visual,passive
Experiment1,MD,LH_midParietal,290_FED_20150615a_3T2,S,L,-0.149738,visual,passive
Experiment1,MD,LH_midParietal,290_FED_20170109b_3T2,S,L,0.258233,visual,passive
Experiment1,MD,LH_midParietal,290_FED_20170426a_3T2,S,L,0.052841,visual,passive
Experiment1,MD,LH_midParietal,291_FED_20150615b_3T2,S,L,0.223014,visual,passive
Experiment1,MD,LH_midParietal,291_FED_20160523a_3T2,S,L,0.081957,visual,passive
Experiment1,MD,LH_midParietal,292_FED_20150615c_3T2,S,L,0.161851,visual,passive
Experiment1,MD,LH_midParietal,293_FED_20150619a_3T2,S,L,-0.561426,visual,passive
Experiment1,MD,LH_midParietal,294_FED_20150619b_3T2,S,L,0.546855,visual,passive
Experiment1,MD,LH_midParietal,295_FED_20150625a_3T2,S,L,-0.913979,visual,passive
Experiment1,MD,LH_midParietal,296_FED_20150625b_3T2,S,L,0.400495,visual,passive
Experiment1,MD,LH_midParietal,296_FED_20150810a_3T1,S,L,0.666701,visual,passive
Experiment1,MD,LH_midParietal,297_FED_20150625c_3T2,S,L,0.087605,visual,passive
Experiment1,MD,LH_midParietal,298_FED_20150625d_3T2,S,L,-0.159671,visual,passive
Experiment1,MD,LH_midParietal,298_FED_20150810b_3T1,S,L,-0.065677,visual,passive
Experiment1,MD,LH_midParietal,299_FED_20150708a_3T2,S,L,0.11987,visual,passive
Experiment1,MD,LH_midParietal,300_FED_20150708b_3T2,S,L,0.486562,visual,passive
Experiment1,MD,LH_midParietal,301_FED_20150708c_3T2,S,L,0.03542,visual,passive
Experiment1,MD,LH_midParietal,303_FED_20150709c_3T2,S,L,-0.257434,visual,passive
Experiment1,MD,LH_midParietal,304_FED_20150710a_3T2,S,L,0.252196,visual,passive
Experiment1,MD,LH_midParietal,305_FED_20150710b_3T2,S,L,0.053292,visual,passive
Experiment1,MD,LH_midParietal,306_FED_20150715a_3T2,S,L,0.173398,visual,passive
Experiment1,MD,LH_midParietal,307_FED_20150715d_3T2,S,L,0.366156,visual,passive
Experiment1,MD,LH_midParietal,308_FED_20150716a_3T2,S,L,-1.321233,visual,passive
Experiment1,MD,LH_midParietal,309_FED_20150717a_3T2,S,L,-1.493305,visual,passive
Experiment1,MD,LH_midParietal,310_FED_20150617a_3T2,S,L,-0.561645,visual,passive
Experiment1,MD,LH_midParietal,311_FED_20150617b_3T2,S,L,0.072401,visual,passive
Experiment1,MD,LH_midParietal,319_FED_20150624a_3T2,S,L,-0.73184,visual,passive
Experiment1,MD,LH_midParietal,320_FED_20150624c_3T2,S,L,0.539874,visual,passive
Experiment1,MD,LH_midParietal,321_FED_20150819a_3T1,S,L,-0.113724,visual,passive
Experiment1,MD,LH_midParietal,322_FED_20150820a_3T2,S,L,0.083678,visual,passive
Experiment1,MD,LH_midParietal,323_FED_20150823_3T2,S,L,0.31478,visual,passive
Experiment1,MD,LH_midParietal,324_FED_20150827a_3T2,S,L,-0.228001,visual,passive
Experiment1,MD,LH_midParietal,325_FED_20150827b_3T2,S,L,-0.665765,visual,passive
Experiment1,MD,LH_midParietal,326_FED_20150828c_3T2,S,L,-0.374834,visual,passive
Experiment1,MD,LH_midParietal,326_FED_20160523e_3T2,S,L,-1.041231,visual,passive
Experiment1,MD,LH_midParietal,327_FED_20150923b_3T2,S,L,-0.343108,visual,passive
Experiment1,MD,LH_midParietal,328_FED_20151106b_3T1,S,L,0.974828,visual,passive
Experiment1,MD,LH_midParietal,329_FED_20151109a_3T1,S,L,-0.226374,visual,passive
Experiment1,MD,LH_midParietal,330_FED_20151111a_3T1,S,L,-0.280625,visual,passive
Experiment1,MD,LH_midParietal,331_FED_20151111c_3T1,S,L,1.303624,visual,passive
Experiment1,MD,LH_midParietal,332_FED_20151113a_3T1,S,L,-0.822546,visual,passive
Experiment1,MD,LH_midParietal,333_FED_20151119a_3T1,S,L,0.185837,visual,passive
Experiment1,MD,LH_midParietal,334_FED_20151119a_3T2,S,L,0.192722,visual,passive
Experiment1,MD,LH_midParietal,335_FED_20151120a_3T1,S,L,-0.016985,visual,passive
Experiment1,MD,LH_midParietal,336_FED_20151212_3T1,S,L,-0.22224,visual,passive
Experiment1,MD,LH_midParietal,338_FED_20151215c_3T2,S,L,-0.440809,visual,passive
Experiment1,MD,LH_midParietal,338_FED_20160112a_3T2,S,L,-0.041479,visual,passive
Experiment1,MD,LH_midParietal,338_FED_20170113b_3T2,S,L,0.097844,visual,passive
Experiment1,MD,LH_midParietal,338_FED_20170614b_3T2,S,L,0.269274,visual,passive
Experiment1,MD,LH_midParietal,339_FED_20151217a_3T2,S,L,-1.38081,visual,passive
Experiment1,MD,LH_midParietal,340_FED_20151217b_3T2,S,L,0.014707,visual,passive
Experiment1,MD,LH_midParietal,341_FED_20151217c_3T2,S,L,-0.599716,visual,passive
Experiment1,MD,LH_midParietal,342_FED_20160105c_3T2,S,L,0.009503,visual,passive
Experiment1,MD,LH_midParietal,343_FED_20160107a_3T2,S,L,0.525202,visual,passive
Experiment1,MD,LH_midParietal,344_FED_20160107e_3T2,S,L,0.995153,visual,passive
Experiment1,MD,LH_midParietal,345_FED_20160112b_3T2,S,L,0.682567,visual,passive
Experiment1,MD,LH_midParietal,346_FED_20160112e_3T2,S,L,0.079558,visual,passive
Experiment1,MD,LH_midParietal,347_FED_20160114e_3T2,S,L,-0.349624,visual,passive
Experiment1,MD,LH_midParietal,348_FED_20160119c_3T2,S,L,-0.335169,visual,passive
Experiment1,MD,LH_midParietal,349_FED_20160119d_3T2,S,L,-0.250777,visual,passive
Experiment1,MD,LH_midParietal,350_FED_20160121c_3T2,S,L,0.255831,visual,passive
Experiment1,MD,LH_midParietal,351_FED_20160126a_3T2,S,L,0.164263,visual,passive
Experiment1,MD,LH_midParietal,352_FED_20160126e_3T2,S,L,-0.174821,visual,passive
Experiment1,MD,LH_midParietal,353_FED_20160127a_3T1,S,L,-0.005242,visual,passive
Experiment1,MD,LH_midParietal,354_FED_20160128d_3T2,S,L,-0.814556,visual,passive
Experiment1,MD,LH_midParietal,355_FED_20160128e_3T2,S,L,0.51717,visual,passive
Experiment1,MD,LH_midParietal,356_FED_20160202c_3T2,S,L,-0.766127,visual,passive
Experiment1,MD,LH_midParietal,357_FED_20160205m_3T2,S,L,-0.674855,visual,passive
Experiment1,MD,LH_midParietal,358_FED_20160208m_3T2,S,L,0.839061,visual,passive
Experiment1,MD,LH_midParietal,359_FED_20160209m_3T2,S,L,0.205187,visual,passive
Experiment1,MD,LH_midParietal,360_FED_20160211a_3T2,S,L,-0.056636,visual,passive
Experiment1,MD,LH_midParietal,361_FED_20160211b_3T2,S,L,0.389604,visual,passive
Experiment1,MD,LH_midParietal,362_FED_20160212m_3T1,S,L,1.210627,visual,passive
Experiment1,MD,LH_midParietal,363_FED_20160222b_3T2,S,L,0.06579,visual,passive
Experiment1,MD,LH_midParietal,364_FED_20160229a_3T1,S,L,-0.202481,visual,passive
Experiment1,MD,LH_midParietal,365_FED_20160229c_3T1,S,L,-0.283605,visual,passive
Experiment1,MD,LH_midParietal,365_FED_20170120a_3T2,S,L,-0.46803,visual,passive
Experiment1,MD,LH_midParietal,366_FED_20160229d_3T1,S,L,-1.421469,visual,passive
Experiment1,MD,LH_midParietal,366_FED_20161103a_3T1,S,L,-1.270357,visual,passive
Experiment1,MD,LH_midParietal,367_FED_20160309b_3T1,S,L,0.152065,visual,passive
Experiment1,MD,LH_midParietal,368_FED_20160310b_3T1,S,L,0.424849,visual,passive
Experiment1,MD,LH_midParietal,369_FED_20160317b_3T1,S,L,-0.162103,visual,passive
Experiment1,MD,LH_midParietal,370_FED_20160317c_3T1,S,L,0.264984,visual,passive
Experiment1,MD,LH_midParietal,371_FED_20160318a_3T1,S,L,-0.241904,visual,passive
Experiment1,MD,LH_midParietal,373_FED_20160318c_3T1,S,L,0.369382,visual,passive
Experiment1,MD,LH_midParietal,375_FED_20160331d_3T1,S,L,-0.243254,visual,passive
Experiment1,MD,LH_midParietal,376_FED_20160401b_3T2,S,L,-0.098166,visual,passive
Experiment1,MD,LH_midParietal,378_FED_20160405a_3T1,S,L,0.170477,visual,passive
Experiment1,MD,LH_midParietal,379_FED_20160407a_3T1,S,L,-0.339386,visual,passive
Experiment1,MD,LH_midParietal,380_FED_20160407b_3T1,S,L,-0.416146,visual,passive
Experiment1,MD,LH_midParietal,382_FED_20160407a_3T2,S,L,-0.582532,visual,passive
Experiment1,MD,LH_midParietal,383_FED_20160505a_3T1,S,L,-0.629943,visual,passive
Experiment1,MD,LH_midParietal,384_FED_20160421a_3T2,S,L,1.357781,visual,passive
Experiment1,MD,LH_midParietal,386_FED_20160425d_3T1,S,L,-0.574919,visual,passive
Experiment1,MD,LH_midParietal,387_FED_20160425a_3T1,S,L,-1.605043,visual,passive
Experiment1,MD,LH_midParietal,388_FED_20160426b_3T1,S,L,-0.975446,visual,passive
Experiment1,MD,LH_midParietal,390_FED_20160428a_3T1,S,L,-0.931539,visual,passive
Experiment1,MD,LH_midParietal,391_FED_20160429a_3T2,S,L,0.402864,visual,passive
Experiment1,MD,LH_midParietal,392_FED_20160504a_3T1,S,L,-0.180812,visual,passive
Experiment1,MD,LH_midParietal,393_FED_20160504b_3T2,S,L,0.061001,visual,passive
Experiment1,MD,LH_midParietal,395_FED_20160506a_3T2,S,L,-0.54326,visual,passive
Experiment1,MD,LH_midParietal,397_FED_20160516a_3T1,S,L,-0.421239,visual,passive
Experiment1,MD,LH_midParietal,398_FED_20160516b_3T1,S,L,-1.158077,visual,passive
Experiment1,MD,LH_midParietal,399_FED_20160519d_3T1,S,L,0.047238,visual,passive
Experiment1,MD,LH_midParietal,400_FED_20160520a_3T1,S,L,-0.843067,visual,passive
Experiment1,MD,LH_midParietal,401_FED_20160520d_3T1,S,L,1.352638,visual,passive
Experiment1,MD,LH_midParietal,402_FED_20160526c_3T1,S,L,-0.284677,visual,passive
Experiment1,MD,LH_midParietal,403_FED_20160526b_3T1,S,L,-0.18811,visual,passive
Experiment1,MD,LH_midParietal,405_FED_20160531a_3T1,S,L,-0.80666,visual,passive
Experiment1,MD,LH_midParietal,406_FED_20160601a_3T1,S,L,0.435607,visual,passive
Experiment1,MD,LH_midParietal,407_FED_20160616a_3T2,S,L,-0.525791,visual,passive
Experiment1,MD,LH_midParietal,408_FED_20160617a_3T2,S,L,-0.772941,visual,passive
Experiment1,MD,LH_midParietal,409_FED_20160622a_3T1,S,L,-0.221401,visual,passive
Experiment1,MD,LH_midParietal,409_FED_20160728a_3T2,S,L,-0.139001,visual,passive
Experiment1,MD,LH_midParietal,410_FED_20160623b_3T2,S,L,0.205991,visual,passive
Experiment1,MD,LH_midParietal,411_FED_20160624a_3T2,S,L,0.257763,visual,passive
Experiment1,MD,LH_midParietal,412_FED_20160707a_3T1,S,L,-0.291586,visual,passive
Experiment1,MD,LH_midParietal,413_FED_20160707c_3T1,S,L,-0.649948,visual,passive
Experiment1,MD,LH_midParietal,414_FED_20160711b_3T1,S,L,0.295722,visual,passive
Experiment1,MD,LH_midParietal,415_FED_20160714a_3T2,S,L,-0.162514,visual,passive
Experiment1,MD,LH_midParietal,416_FED_20160802a_3T1,S,L,-0.221695,visual,passive
Experiment1,MD,LH_midParietal,417_FED_20160803b_3T1,S,L,0.13333,visual,passive
Experiment1,MD,LH_midParietal,418_FED_20160803a_3T2,S,L,-1.141668,visual,passive
Experiment1,MD,LH_midParietal,419_FED_20160805a_3T1,S,L,1.099124,visual,passive
Experiment1,MD,LH_midParietal,420_FED_20160805b_3T1,S,L,-0.316055,visual,passive
Experiment1,MD,LH_midParietal,422_FED_20160816a_3T1,S,L,-0.232169,visual,passive
Experiment1,MD,LH_midParietal,423_FED_20160817c_3T1,S,L,0.389548,visual,passive
Experiment1,MD,LH_midParietal,424_FED_20160817a_3T1,S,L,-0.013479,visual,passive
Experiment1,MD,LH_midParietal,425_FED_20160818b_3T1,S,L,0.498134,visual,passive
Experiment1,MD,LH_midParietal,426_FED_20160823a_3T1,S,L,-0.721388,visual,passive
Experiment1,MD,LH_midParietal,426_FED_20160908d_3T1,S,L,-0.525044,visual,passive
Experiment1,MD,LH_midParietal,427_FED_20160823c_3T1,S,L,0.284102,visual,passive
Experiment1,MD,LH_midParietal,428_FED_20160906a_3T2,S,L,0.416351,visual,passive
Experiment1,MD,LH_midParietal,429_FED_20160906b_3T2,S,L,0.019711,visual,passive
Experiment1,MD,LH_midParietal,430_FED_20160906d_3T2,S,L,-1.231012,visual,passive
Experiment1,MD,LH_midParietal,430_FED_20170110b_3T2,S,L,-0.017034,visual,passive
Experiment1,MD,LH_midParietal,430_FED_20170426d_3T2,S,L,-0.837316,visual,passive
Experiment1,MD,LH_midParietal,431_FED_20160907d_3T2,S,L,-0.258416,visual,passive
